path,label,origin,prompt,seed,lap_var,phash,attempt,face_detected
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000120_seed20251848.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251848,547.818452697255,92343178d8dc1defe6f4dc0065a0f203e103e5c4187fc1bbe618e27d87bec7c8,924,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000121_seed20251849.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251849,123.24650791554288,97e6343f79886477c0e62638c733e3d8381c39983cc7cfc00e3f361f3839c0e6,925,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000122_seed20251850.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251850,305.92253339037404,c3690eccd8270b18d899207f9d83624ccdc9707327e3da1761ccfe31214bfdf1,926,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000123_seed20251851.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251851,164.62529799402978,b4679c9aa99952f0e0ed1e646b873b64433bba949449dcb7986266636b31631b,927,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000124_seed20251853.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251853,267.98492101171223,81da7a934c789669726d8e3bc9e238a66d86ccd3999398d9664c364c3319e733,929,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000125_seed20251854.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251854,204.96132330991784,b96dccbc4f47e7921a59664cc36e98719c343e49c9b4ce309966598330db36cc,930,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000126_seed20251856.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251856,342.7548579001913,d0742ec1318fd1b6cf8ec193367ccccc383bc1e38c67306431ec7399999b3327,932,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000127_seed20251857.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251857,308.0972129566776,fc30da94aa9cab9f4b55a573586634d56966b70e4e38a90b55a2cc713521334f,933,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000128_seed20251858.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251858,311.7808277109473,921ecf1f39c24b7893253c9161e434a6cb33c367d887317c368f3997c5a698b2,934,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000129_seed20251859.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251859,134.5954100685485,b380b3801984dcc73c673c473e671f13cc3b3c7ce03f1c3bdfc20319c47ce03e,935,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000130_seed20251861.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251861,228.68831905569945,af40b4e534b7f306d2f8f348c3c5cf24cb25cf10cc96f916cc16cd92309bccd8,937,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000131_seed20251862.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251862,373.73959537428254,ca50b91661af256aa7f864bc2761c7f0e6619ec3e5a76ae58597d9ac32541981,938,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000132_seed20251863.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251863,333.8241911458751,ce23c2a92d5699d49d9d77e9351292b69b49646b923294b76ac66a4e69c99615,939,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000133_seed20251864.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251864,158.66659547129754,cc3c1cbc349373e3934e134cd92ccd34ccb08cf274dbe8cb1343f90f318e7398,940,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000134_seed20251865.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251865,225.491636248044,dcce6c3113e36720d11f4de1e674c998e60739a1078ccb6734c67a0e27b1ce79,941,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000135_seed20251866.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251866,980.9682943589584,eeea4e41ba85318efa5434a1985be785c46f2697cc6f2286393d339cc466c713,942,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000136_seed20251867.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251867,171.2949811779723,ed48a17253b3a5af270cd21c8692dc3388f89e5498b18cd79666999ab35476af,943,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000137_seed20251868.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251868,147.67586314921473,ed7c78789c786c1318a68d4776c9219f71c24ea389dd9e6c23a3a71f70c63249,944,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000138_seed20251869.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251869,81.41387027961322,a33198c13bcc9cdcfe669ee04622c211e00ce119e1ccc1f7e07fc1f7c1fc1dbc,945,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000139_seed20251870.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251870,174.07910089480882,ed633d434b19b4b15b25e6671cd83c363ccc7c2d8c3dd2b3b9064cc82f183734,946,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000140_seed20251871.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251871,370.02822310365474,9c174c37f27830cce1c7136463a0cd93cb86cd5d9c9b6b13cc8c8e4de6798ccc,947,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000141_seed20251872.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251872,569.7504528030561,df02370238fc38ffc0dfccd8c27cc6c6c760c70439f0363301c3f683c61b39bb,948,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000142_seed20251873.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251873,331.0736426048009,bfc9f14a34b7d936a0d958f6cb6d9491632464cd88b2cb249db3324662cd9333,949,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000143_seed20251874.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251874,146.44233527852813,f26c866d4db31922cd883c891d3b38fb98ede0dbc44ccf3e3ce8987cc698c0e4,950,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000144_seed20251876.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251876,108.35981468278533,e40439ded2290e7b9c44c9a749b3b19c4f96661832e96bc59e6c99b6cb05267b,952,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000145_seed20251877.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251877,317.5360645955923,99346aa087ce679bc63396787aed81e7192289c59d9a3b1365982e99e6738672,953,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000146_seed20251878.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251878,469.8203195856294,bb3b3b4bc4cb39a6a4649b6da192cce3666d219376c9219c136c8b198d37d398,954,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000147_seed20251880.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251880,178.23941618201633,d7da85e8fa17d7098109685e74870881f338d667829ad789583629e67d6bda8e,956,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000148_seed20251881.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251881,387.3837782868937,919f69da669d3c6dda7866831a7e94e63c66c318318c8cdd619a99a1665999a3,957,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000149_seed20251883.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251883,641.9829575019495,9c45b24b53924d3452c64cc34ef9b2c93b3e93263a336cb37bae6cb84ccc64cc,959,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000150_seed20251887.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251887,319.8459553426626,e8575a1764e4c07a31da65a1ce7ac596cd6879e86933c4e6a7129cb11bc865ad,963,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000151_seed20251889.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251889,136.01618862827337,e56c39ac39b176f316d2e6c263cb1ecb665a930c9e45c91399863b42733802ef,965,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000152_seed20251891.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251891,791.5898665678794,bb95789e646aa665731e6961863493c699316d9c8c9389999b67266c6667349b,967,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000153_seed20251894.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251894,127.66611183886229,eeeba39ddbacc4709cf3245333cecb383c30cc736d8632c9332cc466cb3038e1,970,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000154_seed20251895.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251895,331.3903234462746,bd488f4df0b7b23f32d230fc3349d3c0c3e4cd216324c38ec33676078ca6cf1e,971,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000155_seed20251896.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251896,397.0628625233439,9968f1cd4f87e71646589e5818e39b3191db99b6734f3231cf44cc2665cc398a,972,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000156_seed20251897.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251897,618.0196776733652,dd922eb7b3627a98cd9fda422cc57ad2ef402d5a325a344b7a0b3209782d307d,973,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000157_seed20251898.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251898,150.71414519448618,c863378cb31a67a6d6788f69769e89639ea499cc19b3619833a91e63c46b2d92,974,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000158_seed20251899.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251899,286.33814784299824,bc8edc2edb2a31b29cf194b99b1c32c77b296acc64269b39848accb699859ad2,975,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000159_seed20251900.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251900,308.1706472553347,831c9f5a24234eb164959cc66f8699589adb9b18936b6725bb6727299adba131,976,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000160_seed20251901.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251901,475.10638441358293,93b378d97cc9e5a5726396cc6342334cc5ab3336939739429b2c49ccb3346393,977,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000161_seed20251903.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251903,108.61378538742606,ba1bad0435e6a039539bb0ccc96d9e166db3ce9224cad24e311779693394977a,979,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000162_seed20251904.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251904,190.35056457773737,cf134f8fb0ed3e78b15303e73866311e5f3e8870cf86b81c44e3cb1395b8ce40,980,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000163_seed20251905.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251905,500.5907201258553,edd450280f0a03d51c6d758739a1fd1a3403199c297dce7ee3a7966638de3659,981,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000164_seed20251906.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251906,181.4871107492284,e483b4d73dc2db9c831c234c72ccb98dcb7367306631984e98cccde16e313739,982,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000165_seed20251907.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251907,313.96799264039555,da5e04c43811c6bf81b0d678cb939f202d4d79c7cccc219f71e0cf9a8383b73b,983,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000166_seed20251908.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251908,139.28345251460712,9b29e496f0f6e35993cbcb6d8e37cd9424b06cda34f33349b0c1336c830ec932,984,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000167_seed20251909.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251909,206.27132309957727,c8686968a78767a78e1ee6183ed89679da799c61cc6b48c330e7936dd90494b6,985,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000168_seed20251910.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251910,105.75648677711534,ed2c393c329336c6734533da121f8624da59c74ec6d88f299e71997912b07979,986,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000169_seed20251911.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251911,238.01201139177596,90ad1cab43533ad4c7ad6b0a6ef463461e1b63986b2c6b78c6d39c3931f16718,987,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000170_seed20251912.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251912,202.15452784133524,8e5271b164ed87c24b973c6d98c6ce1e299a66703987c9e166de993766cc3186,988,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000171_seed20251913.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251913,123.29053695119454,e52c992c74d336b2f36622ceb4da622c9f6bc8639f3c718c896632388b6dcc23,989,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000172_seed20251914.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251914,143.1125650016629,83c79c787e0fe38360f03c3c43ff0f81ff00e07fe0f0c07f1f80c3cf1e01e3c1,990,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000173_seed20251916.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251916,214.02825968248652,ed64992a1491b5b5d25233c63489c3389b6bca70b9695ce39b4ddce18b375986,992,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000174_seed20251917.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251917,540.8727222015241,95b56952864d94cd7992c92c9e709993624ec63bb4cc6b64724ecd9999b66927,993,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000175_seed20251918.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251918,222.48227764695247,c50e190f30b036e461cc32dbc339cf6dcd363ca43079cf71dce33387b18c6366,994,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000176_seed20251920.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251920,240.65469267407047,81e15ebdc86825295cb674c024cd35d773a3c955d34c332c720f3ddf1fa89235,996,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000177_seed20251921.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251921,424.1347476271279,ae00d97ce1df34d7832ca71d99fd8427887499cb24dbe0ea8626da64338d7b18,997,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000178_seed20251922.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251922,271.2332749654729,f9c7e143373ce52ce71a9680723186359c2dc8dfce679c3760d866c6146792d8,998,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000179_seed20251924.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251924,202.44762272856622,afff38ce49a76772370b32716322368f60f8c723326d60f0cf0f31cc61308e27,1000,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000180_seed20251926.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251926,351.71977169659675,8198f163866426cc6c6397376c6b996661a6de461999ccce1999cdc69b99d8d9,1002,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000181_seed20251927.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251927,172.708797253057,96ec70ea89175a757366955236d396ab942863c54b18ca65724d9693aed669a5,1003,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000182_seed20251928.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251928,264.15310075331706,c2d4c9f02f5a0f4bc4233c0d2dca2ce76719cf23cf303f2d1caf3cc37218cc93,1004,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000183_seed20251929.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251929,513.4668602170868,b732d80f581b20f0d8f8c30007c7c4e3d98fc73047e6c64fce21cf37479e3719,1005,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000184_seed20251930.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251930,112.68514948395678,f2ab99436b15a596ad5a6d686d6a94b28da592326db1cd6b96568d2d90b29263,1006,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000185_seed20251931.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251931,293.59208042052626,c4040efeb10132cfcc33f3380ecddd33d2af0dd2302933cf6f12cc3d87d07c4b,1007,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000186_seed20251932.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251932,344.7226017590911,ed3cac781e79e7cc2494ccb369619c38468c78cfb4c775b23a5121acd32ce217,1008,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000187_seed20251933.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251933,137.2037821411838,eed41ac01bd28733cf1b8d4b724d2dca5a1c2329dcb3a57a325c8962de87c99a,1009,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000188_seed20251934.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251934,272.231564824455,ceb39f800be4d6e08cf3520d20ed6ab1699b4e658f26989c9b3d24dc99654f4b,1010,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000189_seed20251935.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251935,198.06449943996876,cbd0cbd02cf1cf09d303cc363c0d2cc3330cd3d3cd31ccbb332e72c7cccb3338,1011,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000190_seed20251936.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251936,218.99852737115353,d6ad9aa472b3ad556b4c95525a4c95aaa55ab52595aa64a496b5a4a595a565ab,1012,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000191_seed20251937.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251937,437.2047878517205,b30de1700c93e8d7c5699ec798da9b4ed92d995d936c990498b063536d9f98b0,1013,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000192_seed20251938.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251938,140.51800780790836,b4828d80488cb61bc31b2c75306d320bccd6d27c2f9d345932ff7d33f23c726d,1014,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000193_seed20251939.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251939,284.6589561563291,f4979c1e73c9b178532630e3379ecd87cf1964d98c72c30ccc798e382c763c60,1015,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000194_seed20251940.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251940,295.03733496763266,e72eb6664911cedd3566a994388c8d6a9765911612ed552a96f1976e32b27287,1016,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000195_seed20251941.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251941,704.0672720734748,8f8b33f6320c380e89b2c9733c7dcf8fe363cc3c339a323309d87189ce4ccc6c,1017,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000196_seed20251943.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251943,316.3490310519598,fd0bac0f30b0f2d893cecb30cce864c362cbdb67932c2d946734cc1b8c6c6cd6,1019,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000197_seed20251944.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251944,141.03282472323696,bad54646e16de59d86c69a728e1b9e49d96e99212da124e498b364d3999a36cb,1020,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000198_seed20251946.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251946,244.2476857573427,9193fbe4866d2598673a826d3ce1cea6c9dd9d9212237359670c36266273cd33,1022,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000199_seed20251947.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251947,625.6083259232984,b16961e90cec269645a6861b36dac66c620c9c739878cb6d999b9c7966c9cf65,1023,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000200_seed20251948.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251948,523.9945315687123,ef4639f9343fe2e434de8f4b9872983c31c89318c333cc7070e1e2c36787cc36,1024,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000201_seed20251950.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251950,319.259127704266,f5a81fa856d5980718177a5374a8b25a98756946799a5a5964e7cb9292696b67,1026,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000202_seed20251951.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251951,365.16739122890425,b9e9e4c01ebe669e6796931932492318672c3e659a73cf329e3299e167499638,1027,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000203_seed20251952.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251952,231.74731382872852,ed0c399ef2f39b62cf4832c96c2f8f0ccc6c6c3c9cccc1b0cd3c38c231b1cc73,1028,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000204_seed20251953.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, ultra detailed, photorealistic",20251953,282.05361980420753,9a84985f155f797a934835e03c6134ad384ed3e1d913326135ce33c7734999d7,1029,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000205_seed20251954.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251954,64.14784946624361,f871686c4393e3c697303619c39bcf669a74993ccf1978e1cc71c9643db13192,1030,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000206_seed20251955.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, high detail skin texture",20251955,285.660203360558,e4f3309e1968c349cba34d068e9ece18bcb2306966efd709ccf83ce432667b64,1031,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000207_seed20251956.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, professional portrait",20251956,211.80334004279428,b1a3f164448e678ee39e569b32516319a68c7049736d8e10d87cda69a647d9de,1032,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000208_seed20251957.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, dslr, crisp details",20251957,605.7066435931077,b870cdb04c5b68f333e7d85987ccc38fcc1a1c7c78c5b3c333c63384641e239b,1033,True
/content/ann-visual-emotion/data/processed/FullDataEmoSet_gen_cropped/fearful/fearful_syn_000209_seed20251959.png,fearful,synthetic,"portrait photo of a person showing fearful expression, neutral background, soft diffused light",20251959,255.82776607051088,e98484531e1a2c59196699a73ce6319a6f9b666c66317e5936693665c9c7998e,1035,True
